,reward_0.4,steps_0.4,end_0.4,reward_0.7,steps_0.7,end_0.7,reward_0.9,steps_0.9,end_0.9,reward_0.999,steps_0.999,end_0.999
1778,-117.5,36,2.0,-101.5,4,2.0,-136.0,73,2.0,-107.0,15,2.0
1779,-107.5,16,2.0,-100.0,1,2.0,-120.0,41,2.0,-147.5,96,2.0
1780,-101.0,3,1.0,-108.0,17,2.0,-139.5,80,1.0,-406.5,614,1.0
1781,-128.0,57,2.0,-256.5,314,1.0,-114.0,29,1.0,-243.5,288,2.0
1782,-101.0,3,1.0,-111.5,24,1.0,-102.0,5,2.0,4953.5,94,0.0
1783,-180.0,161,1.0,-103.0,7,1.0,-276.5,354,1.0,-222.5,246,1.0
1784,-140.0,81,1.0,-129.0,59,2.0,-209.5,220,1.0,5000.0,1,0.0
1785,-106.5,14,1.0,-137.5,76,1.0,-101.5,4,2.0,-158.5,118,2.0
1786,4985.5,30,0.0,-140.5,82,2.0,-140.0,81,2.0,-113.5,28,2.0
1787,-137.0,75,1.0,-116.0,33,1.0,-200.0,201,2.0,-109.0,19,2.0
1788,-131.0,63,1.0,-102.5,6,2.0,-114.0,29,2.0,-106.0,13,1.0
1789,-115.5,32,2.0,4999.0,3,0.0,-132.5,66,2.0,-166.0,133,2.0
1790,-114.5,30,2.0,-188.5,178,1.0,-100.0,1,2.0,-101.5,4,1.0
1791,5000.0,1,0.0,-119.0,39,2.0,-101.5,4,1.0,-105.0,11,2.0
1792,-108.0,17,1.0,-104.5,10,1.0,4999.5,2,0.0,-114.0,29,2.0
1793,-182.0,165,1.0,-119.5,40,2.0,-218.5,238,1.0,-181.5,164,1.0
1794,-105.5,12,1.0,-101.0,3,1.0,-106.0,13,1.0,-138.0,77,2.0
1795,-120.5,42,1.0,-180.0,161,1.0,-125.5,52,2.0,-109.0,19,1.0
1796,-101.0,3,2.0,-101.0,3,1.0,-141.5,84,2.0,-137.0,75,2.0
1797,-125.0,51,2.0,-115.0,31,2.0,-133.0,67,2.0,-100.5,2,2.0
1798,-190.5,182,1.0,-108.5,18,1.0,-306.5,414,2.0,-185.5,172,2.0
1799,-199.5,200,1.0,-178.5,158,2.0,-104.5,10,1.0,4912.0,177,0.0
1800,-100.0,1,2.0,-113.0,27,1.0,-123.0,47,2.0,-116.5,34,2.0
1801,-101.0,3,2.0,-238.0,277,2.0,-102.5,6,2.0,4911.5,178,0.0
1802,-120.5,42,2.0,-112.5,26,1.0,-109.5,20,1.0,-183.0,167,2.0
1803,-113.5,28,1.0,-106.5,14,2.0,-102.0,5,2.0,-109.5,20,2.0
1804,-192.5,186,1.0,-104.0,9,1.0,-210.0,221,1.0,-124.0,49,2.0
1805,-110.5,22,2.0,4997.0,7,0.0,-157.5,116,2.0,-100.5,2,2.0
1806,-123.5,48,2.0,-153.0,107,1.0,-102.5,6,1.0,-104.0,9,1.0
1807,-123.5,48,2.0,-206.0,213,1.0,-104.5,10,2.0,-113.5,28,2.0
1808,-234.5,270,2.0,-106.0,13,2.0,-117.5,36,2.0,-100.0,1,2.0
1809,-100.0,1,1.0,-105.5,12,1.0,-106.5,14,1.0,-163.5,128,2.0
1810,-107.0,15,1.0,-111.5,24,1.0,-134.5,70,2.0,-402.0,605,1.0
1811,-100.0,1,1.0,-107.5,16,2.0,4904.0,193,0.0,-204.0,209,1.0
1812,-115.5,32,1.0,5000.0,1,0.0,-146.5,94,2.0,-235.0,271,1.0
1813,-109.0,19,2.0,-122.5,46,2.0,-142.5,86,2.0,-166.0,133,1.0
1814,-101.0,3,2.0,-345.5,492,1.0,-101.5,4,2.0,-100.0,1,1.0
1815,-105.0,11,1.0,-101.0,3,2.0,-114.5,30,2.0,-100.0,1,1.0
1816,-101.0,3,1.0,-144.5,90,1.0,-131.0,63,1.0,-116.5,34,2.0
1817,-111.0,23,2.0,-115.5,32,2.0,-107.0,15,1.0,-347.0,495,2.0
1818,-123.5,48,2.0,-240.5,282,1.0,-100.0,1,1.0,-101.0,3,1.0
1819,-159.0,119,1.0,-108.0,17,1.0,-191.5,184,1.0,-130.5,62,1.0
1820,-100.0,1,1.0,-121.5,44,2.0,-122.0,45,1.0,-120.5,42,2.0
1821,4994.0,13,0.0,-101.0,3,1.0,-106.5,14,2.0,-200.5,202,1.0
1822,-101.5,4,2.0,-105.5,12,2.0,-107.0,15,1.0,-101.0,3,1.0
1823,-116.5,34,1.0,-103.5,8,2.0,-130.0,61,2.0,-138.5,78,1.0
1824,-112.5,26,1.0,-114.0,29,1.0,-111.5,24,2.0,-113.0,27,2.0
1825,-126.5,54,1.0,-118.0,37,2.0,-157.5,116,1.0,-131.0,63,2.0
1826,-130.0,61,1.0,-116.5,34,1.0,-143.5,88,1.0,-111.5,24,1.0
1827,-116.0,33,2.0,-211.5,224,1.0,-100.5,2,2.0,-118.5,38,2.0
1828,-184.0,169,1.0,-108.0,17,1.0,-114.5,30,2.0,-101.5,4,2.0
1829,-141.5,84,2.0,-101.0,3,2.0,-141.0,83,1.0,-124.0,49,2.0
1830,-113.5,28,2.0,-140.5,82,1.0,-189.0,179,1.0,-243.0,287,2.0
1831,-118.0,37,1.0,-115.5,32,2.0,-148.0,97,1.0,-240.0,281,1.0
1832,-101.0,3,1.0,-219.5,240,2.0,-198.0,197,2.0,-307.0,415,2.0
1833,-400.0,601,1.0,-153.0,107,2.0,-101.5,4,1.0,-143.0,87,1.0
1834,-102.0,5,2.0,-202.0,205,1.0,-384.5,570,2.0,-103.5,8,2.0
1835,-100.5,2,1.0,-128.0,57,2.0,-145.5,92,1.0,-116.0,33,1.0
1836,-117.0,35,2.0,-102.5,6,1.0,-100.0,1,1.0,-190.0,181,2.0
1837,4988.0,25,0.0,-112.0,25,2.0,-135.0,71,1.0,-170.5,142,1.0
1838,-110.0,21,2.0,-208.5,218,1.0,4981.5,38,0.0,-101.0,3,1.0
1839,-100.0,1,1.0,-121.5,44,2.0,-112.5,26,1.0,-113.0,27,2.0
1840,-267.5,336,2.0,-424.0,649,1.0,-120.0,41,2.0,-100.0,1,1.0
1841,-112.5,26,1.0,-107.5,16,2.0,-102.0,5,2.0,-219.5,240,1.0
1842,-110.0,21,1.0,-100.0,1,1.0,-139.0,79,1.0,4937.0,127,0.0
1843,-102.0,5,2.0,-108.0,17,2.0,-131.0,63,1.0,-101.5,4,1.0
1844,-103.5,8,2.0,-240.5,282,1.0,4977.0,47,0.0,-137.0,75,1.0
1845,4998.5,4,0.0,-111.0,23,1.0,-117.0,35,2.0,-117.5,36,1.0
1846,-123.0,47,2.0,-106.5,14,2.0,-100.5,2,2.0,4997.0,7,0.0
1847,-104.0,9,1.0,-118.0,37,2.0,-191.5,184,2.0,-114.0,29,1.0
1848,-124.5,50,2.0,-164.0,129,2.0,-159.5,120,2.0,-165.0,131,1.0
1849,-103.5,8,2.0,-100.5,2,2.0,-136.5,74,1.0,-109.5,20,1.0
1850,-117.5,36,2.0,-111.5,24,2.0,4997.0,7,0.0,-101.0,3,1.0
1851,-103.0,7,2.0,-121.5,44,1.0,-100.0,1,2.0,-169.5,140,2.0
1852,-122.5,46,1.0,-184.0,169,1.0,-149.0,99,1.0,-101.0,3,2.0
1853,-100.5,2,1.0,-247.0,295,1.0,-104.5,10,1.0,-144.5,90,2.0
1854,-117.5,36,2.0,-109.0,19,1.0,-127.0,55,1.0,-102.0,5,2.0
1855,-108.5,18,2.0,-410.0,621,1.0,-108.5,18,2.0,-102.5,6,2.0
1856,-104.0,9,1.0,-121.0,43,2.0,-155.0,111,2.0,-109.0,19,2.0
1857,-161.5,124,1.0,-101.0,3,2.0,-110.5,22,2.0,-128.5,58,2.0
1858,-156.0,113,2.0,-115.5,32,2.0,-160.0,121,2.0,-110.0,21,1.0
1859,-127.5,56,2.0,-104.0,9,1.0,4995.5,10,0.0,-102.0,5,1.0
1860,-179.5,160,2.0,-113.5,28,1.0,-100.5,2,2.0,-145.0,91,2.0
1861,-110.0,21,2.0,-122.0,45,1.0,-111.0,23,1.0,-211.5,224,1.0
1862,-101.5,4,2.0,-100.0,1,2.0,4988.0,25,0.0,-106.0,13,1.0
1863,-242.0,285,2.0,-105.0,11,1.0,-183.0,167,2.0,-215.0,231,2.0
1864,-126.0,53,2.0,-111.0,23,2.0,-102.0,5,1.0,-124.0,49,2.0
1865,-116.0,33,2.0,-144.0,89,1.0,-223.0,247,1.0,-114.5,30,2.0
1866,-117.0,35,1.0,-105.0,11,1.0,-119.5,40,2.0,-103.5,8,1.0
1867,-103.0,7,1.0,4960.5,80,0.0,-127.0,55,1.0,-131.5,64,2.0
1868,-231.0,263,1.0,-101.5,4,1.0,-124.5,50,1.0,-102.5,6,2.0
1869,-103.5,8,1.0,-111.0,23,1.0,-106.0,13,2.0,-166.5,134,1.0
1870,-100.5,2,2.0,-243.5,288,2.0,-136.5,74,2.0,-116.0,33,2.0
1871,-100.0,1,1.0,-115.0,31,1.0,-115.5,32,1.0,-106.5,14,2.0
1872,-133.0,67,2.0,-101.5,4,1.0,-108.5,18,2.0,-123.0,47,2.0
1873,4984.5,32,0.0,-188.0,177,1.0,-316.5,434,2.0,4975.0,51,0.0
1874,4947.5,106,0.0,-105.0,11,2.0,-111.0,23,2.0,-113.5,28,1.0
1875,-105.5,12,1.0,-113.0,27,1.0,-100.0,1,1.0,-104.0,9,2.0
1876,-112.5,26,2.0,4998.5,4,0.0,-128.5,58,1.0,-116.5,34,1.0
1877,-112.0,25,2.0,-115.5,32,2.0,4942.5,116,0.0,-121.0,43,2.0
1878,-212.0,225,2.0,-108.0,17,2.0,-119.0,39,2.0,-100.5,2,1.0
1879,-188.5,178,2.0,-215.5,232,1.0,-132.0,65,2.0,-113.5,28,2.0
1880,-108.0,17,1.0,-141.0,83,2.0,-105.5,12,1.0,-103.5,8,2.0
1881,-104.5,10,2.0,-122.5,46,1.0,-127.0,55,1.0,-367.5,536,1.0
1882,-113.5,28,2.0,-147.5,96,1.0,-104.5,10,2.0,-102.5,6,1.0
1883,-111.0,23,2.0,-108.5,18,1.0,-100.0,1,2.0,-110.5,22,1.0
1884,-102.5,6,2.0,-115.5,32,2.0,4978.0,45,0.0,-114.0,29,2.0
1885,-119.0,39,1.0,-175.5,152,2.0,-117.5,36,2.0,-100.0,1,1.0
1886,-114.5,30,2.0,-102.0,5,1.0,-143.5,88,1.0,-208.0,217,2.0
1887,-211.5,224,1.0,-112.0,25,2.0,4936.0,129,0.0,-438.5,678,1.0
1888,-184.5,170,2.0,-138.0,77,1.0,-100.0,1,1.0,-102.5,6,1.0
1889,-110.5,22,1.0,-140.5,82,2.0,4995.0,11,0.0,-137.5,76,1.0
1890,-106.5,14,2.0,-124.5,50,2.0,-130.5,62,2.0,-332.5,466,2.0
1891,-104.5,10,1.0,-100.0,1,2.0,-105.5,12,1.0,-156.0,113,2.0
1892,-148.5,98,2.0,-110.0,21,1.0,4922.5,156,0.0,-106.0,13,1.0
1893,-104.0,9,1.0,4970.0,61,0.0,-101.0,3,1.0,-140.0,81,1.0
1894,4991.5,18,0.0,-106.0,13,1.0,-100.0,1,2.0,-118.5,38,1.0
1895,-102.5,6,2.0,-165.0,131,1.0,-132.0,65,1.0,-158.0,117,2.0
1896,-113.5,28,2.0,-107.5,16,1.0,-234.5,270,1.0,-110.5,22,2.0
1897,-124.0,49,1.0,-107.0,15,2.0,4995.5,10,0.0,4977.5,46,0.0
1898,-126.5,54,2.0,-130.0,61,1.0,-156.5,114,1.0,-105.5,12,2.0
1899,4981.0,39,0.0,-103.5,8,2.0,-126.5,54,2.0,-136.5,74,2.0
1900,-198.0,197,2.0,-107.0,15,2.0,-111.5,24,1.0,-106.5,14,1.0
1901,-104.0,9,2.0,-207.0,215,1.0,-106.0,13,2.0,-212.0,225,1.0
1902,-108.5,18,1.0,-102.5,6,2.0,-121.5,44,1.0,-109.0,19,2.0
1903,-249.5,300,2.0,-122.0,45,2.0,4950.0,101,0.0,-137.5,76,1.0
1904,-123.0,47,2.0,-116.5,34,1.0,-103.0,7,1.0,-107.5,16,2.0
1905,4994.5,12,0.0,-293.0,387,1.0,-118.5,38,2.0,-228.5,258,1.0
1906,-143.0,87,1.0,-101.0,3,2.0,-131.0,63,1.0,-149.0,99,2.0
1907,-122.5,46,2.0,-100.5,2,2.0,-105.5,12,1.0,-121.0,43,2.0
1908,-101.0,3,2.0,-109.0,19,2.0,-119.0,39,2.0,-216.0,233,1.0
1909,-107.5,16,2.0,-101.0,3,1.0,-266.0,333,1.0,-104.5,10,2.0
1910,-100.5,2,2.0,4984.5,32,0.0,-129.5,60,1.0,-158.0,117,1.0
1911,-113.5,28,1.0,-102.5,6,1.0,-206.5,214,2.0,-105.5,12,2.0
1912,-127.0,55,1.0,-100.0,1,2.0,4968.5,64,0.0,-234.5,270,1.0
1913,-126.5,54,2.0,-113.5,28,2.0,-102.0,5,1.0,-194.5,190,2.0
1914,-108.0,17,1.0,4971.0,59,0.0,-117.0,35,2.0,-210.0,221,2.0
1915,-141.5,84,1.0,-194.0,189,1.0,4998.5,4,0.0,-127.5,56,1.0
1916,-123.5,48,2.0,-207.5,216,1.0,4953.0,95,0.0,-127.5,56,2.0
1917,-115.5,32,1.0,-103.0,7,1.0,-138.0,77,1.0,-115.0,31,1.0
1918,-235.5,272,2.0,-110.0,21,2.0,-100.0,1,1.0,-110.5,22,1.0
1919,-193.5,188,2.0,-107.0,15,1.0,-170.5,142,1.0,-259.0,319,1.0
1920,-102.5,6,2.0,-123.5,48,1.0,-105.0,11,1.0,-123.5,48,2.0
1921,-100.0,1,1.0,-114.5,30,2.0,-165.5,132,2.0,-100.5,2,2.0
1922,4995.5,10,0.0,-177.5,156,1.0,-106.0,13,2.0,-124.0,49,2.0
1923,4996.0,9,0.0,-100.0,1,1.0,-104.5,10,1.0,-108.5,18,1.0
1924,-126.5,54,2.0,-100.5,2,1.0,-109.0,19,2.0,-143.5,88,1.0
1925,-102.0,5,2.0,-101.0,3,2.0,-109.0,19,1.0,4979.0,43,0.0
1926,-100.0,1,2.0,-101.0,3,1.0,-139.5,80,1.0,-211.5,224,1.0
1927,-119.5,40,1.0,-100.0,1,1.0,-390.0,581,2.0,-128.0,57,2.0
1928,-102.0,5,2.0,-215.5,232,1.0,-193.0,187,1.0,-108.5,18,2.0
1929,-119.0,39,2.0,4972.0,57,0.0,-122.5,46,2.0,-137.5,76,1.0
1930,-103.0,7,1.0,-181.5,164,1.0,-170.0,141,1.0,-179.0,159,1.0
1931,-100.0,1,2.0,-104.0,9,1.0,-102.0,5,1.0,-272.0,345,1.0
1932,-141.0,83,2.0,-126.5,54,2.0,-138.5,78,2.0,-120.5,42,2.0
1933,5000.0,1,0.0,-132.5,66,2.0,-120.0,41,1.0,-116.0,33,1.0
1934,-117.5,36,2.0,-122.5,46,2.0,4963.5,74,0.0,-100.0,1,1.0
1935,-136.0,73,1.0,-142.0,85,2.0,-141.0,83,2.0,-121.5,44,2.0
1936,-101.0,3,1.0,-160.0,121,2.0,-200.0,201,2.0,-134.5,70,1.0
1937,-316.0,433,1.0,-301.5,404,1.0,-139.5,80,1.0,-106.5,14,1.0
1938,-116.5,34,2.0,-138.0,77,2.0,-210.5,222,1.0,-124.5,50,1.0
1939,-107.0,15,1.0,-100.0,1,1.0,-100.5,2,1.0,-167.5,136,1.0
1940,-120.0,41,2.0,-111.0,23,2.0,-130.0,61,1.0,-110.0,21,1.0
1941,-114.0,29,1.0,-112.5,26,1.0,-110.0,21,2.0,-165.5,132,2.0
1942,-157.0,115,1.0,-173.0,147,2.0,-133.5,68,1.0,4960.5,80,0.0
1943,-102.0,5,2.0,4989.5,22,0.0,-118.0,37,1.0,-121.5,44,2.0
1944,-101.0,3,1.0,-113.5,28,2.0,-125.5,52,1.0,-103.5,8,1.0
1945,-214.0,229,1.0,-248.0,297,2.0,-102.5,6,1.0,-151.0,103,2.0
1946,-104.0,9,2.0,-138.5,78,1.0,-108.5,18,2.0,-111.5,24,2.0
1947,-110.5,22,1.0,4894.5,212,0.0,-112.0,25,2.0,-116.0,33,1.0
1948,-101.0,3,1.0,-104.5,10,2.0,-231.0,263,1.0,-268.5,338,1.0
1949,-108.0,17,2.0,-100.0,1,2.0,-109.5,20,2.0,-311.0,423,2.0
1950,-100.0,1,1.0,-242.0,285,1.0,-112.0,25,2.0,-102.0,5,1.0
1951,4989.0,23,0.0,-104.0,9,2.0,-118.0,37,2.0,-112.5,26,2.0
1952,-103.0,7,2.0,-147.0,95,1.0,-112.0,25,2.0,4794.5,412,0.0
1953,4997.5,6,0.0,-131.5,64,1.0,-118.5,38,2.0,-149.0,99,1.0
1954,-105.0,11,1.0,-121.0,43,2.0,-270.5,342,2.0,-101.5,4,1.0
1955,-100.0,1,2.0,-101.5,4,1.0,-116.5,34,2.0,-166.0,133,2.0
1956,-104.0,9,2.0,4976.0,49,0.0,-101.5,4,2.0,-127.5,56,2.0
1957,-164.0,129,2.0,-129.0,59,1.0,-107.5,16,2.0,-119.0,39,2.0
1958,-101.0,3,2.0,-103.0,7,1.0,-174.5,150,2.0,-100.0,1,1.0
1959,-120.5,42,2.0,4974.5,52,0.0,-102.5,6,1.0,-103.5,8,2.0
1960,-104.0,9,1.0,-164.5,130,2.0,-123.0,47,2.0,-122.0,45,1.0
1961,-101.5,4,1.0,4917.5,166,0.0,-140.0,81,1.0,-101.0,3,1.0
1962,-112.0,25,2.0,-102.0,5,1.0,-100.0,1,2.0,4987.5,26,0.0
1963,-276.0,353,2.0,-473.5,748,1.0,-100.0,1,2.0,-120.5,42,2.0
1964,-108.0,17,2.0,-106.0,13,2.0,-105.0,11,1.0,-103.5,8,1.0
1965,-102.0,5,1.0,-139.0,79,1.0,-111.5,24,2.0,-128.5,58,2.0
1966,-104.0,9,2.0,-105.0,11,1.0,-102.0,5,1.0,-199.0,199,2.0
1967,-100.0,1,1.0,-180.0,161,2.0,-139.5,80,1.0,-108.0,17,1.0
1968,-102.5,6,2.0,4995.0,11,0.0,-120.5,42,2.0,-147.0,95,2.0
1969,-139.5,80,2.0,-101.5,4,1.0,-134.5,70,2.0,-141.0,83,1.0
1970,-103.5,8,2.0,-100.5,2,2.0,4973.0,55,0.0,-101.5,4,1.0
1971,-104.0,9,1.0,-165.0,131,2.0,-122.5,46,1.0,-100.5,2,1.0
1972,-391.0,583,1.0,-125.0,51,2.0,-117.5,36,1.0,-132.5,66,2.0
1973,4999.5,2,0.0,-100.0,1,2.0,-106.0,13,2.0,-123.5,48,2.0
1974,-104.5,10,1.0,-139.5,80,1.0,-130.0,61,1.0,-103.0,7,1.0
1975,-104.5,10,2.0,-113.5,28,2.0,-100.0,1,2.0,-139.0,79,2.0
1976,-187.0,175,1.0,4980.5,40,0.0,-116.5,34,2.0,-103.5,8,2.0
1977,4988.0,25,0.0,-126.0,53,2.0,-131.0,63,1.0,-118.5,38,1.0
1978,-137.0,75,1.0,-106.5,14,2.0,-187.5,176,1.0,-103.0,7,1.0
1979,-110.0,21,2.0,-101.0,3,1.0,-100.0,1,1.0,-105.5,12,1.0
1980,-124.0,49,2.0,-136.0,73,2.0,-106.0,13,2.0,-103.0,7,1.0
1981,-123.5,48,2.0,-158.5,118,2.0,-108.0,17,2.0,-165.5,132,2.0
1982,-128.5,58,1.0,-115.5,32,2.0,-112.0,25,1.0,4992.5,16,0.0
1983,-131.0,63,2.0,-110.5,22,2.0,-166.0,133,1.0,-139.0,79,2.0
1984,-119.0,39,2.0,-101.0,3,1.0,4996.5,8,0.0,-299.5,400,1.0
1985,-101.0,3,2.0,-246.5,294,2.0,-175.0,151,2.0,-116.0,33,1.0
1986,-103.5,8,2.0,-103.5,8,1.0,-131.0,63,1.0,-280.0,361,2.0
1987,-107.0,15,2.0,-101.5,4,2.0,-101.5,4,1.0,-110.5,22,1.0
1988,-100.0,1,1.0,-144.5,90,1.0,-176.5,154,2.0,-184.0,169,2.0
1989,-134.0,69,1.0,-158.0,117,2.0,-101.0,3,1.0,-104.5,10,1.0
1990,-100.0,1,1.0,-116.0,33,1.0,-117.0,35,1.0,-101.5,4,1.0
1991,-116.5,34,1.0,-178.0,157,2.0,-100.5,2,1.0,-112.0,25,2.0
1992,-101.0,3,2.0,-121.0,43,1.0,-102.5,6,1.0,-142.0,85,2.0
1993,-107.5,16,1.0,-121.5,44,1.0,-115.5,32,2.0,-128.5,58,2.0
1994,-145.0,91,1.0,-109.0,19,2.0,-151.0,103,2.0,-368.5,538,2.0
1995,-112.0,25,1.0,-116.5,34,1.0,-103.5,8,1.0,-105.0,11,2.0
1996,-146.0,93,2.0,-100.0,1,2.0,-118.5,38,2.0,-369.5,540,1.0
1997,-162.0,125,1.0,-204.5,210,1.0,-103.0,7,1.0,-229.5,260,2.0
1998,-109.5,20,1.0,-124.5,50,2.0,4971.5,58,0.0,-119.5,40,2.0
1999,-102.0,5,2.0,-136.0,73,2.0,-156.5,114,1.0,-261.0,323,1.0
2000,-109.0,19,2.0,-109.5,20,2.0,-228.5,258,2.0,-131.5,64,1.0
2001,-161.5,124,1.0,-136.5,74,1.0,-114.0,29,1.0,-102.0,5,2.0
2002,-200.5,202,2.0,-103.5,8,2.0,-121.5,44,2.0,-106.0,13,1.0
2003,4947.0,107,0.0,-100.0,1,2.0,-104.5,10,1.0,-230.0,261,2.0
2004,-100.5,2,2.0,-108.5,18,2.0,-106.0,13,2.0,-106.0,13,2.0
2005,4990.0,21,0.0,4992.5,16,0.0,-106.5,14,1.0,-118.0,37,2.0
2006,4999.5,2,0.0,-141.5,84,2.0,-114.0,29,1.0,4990.0,21,0.0
2007,-111.5,24,2.0,-102.0,5,2.0,5000.0,1,0.0,-102.5,6,1.0
2008,-111.5,24,2.0,-128.0,57,1.0,-180.0,161,2.0,-110.5,22,2.0
2009,-101.5,4,1.0,4983.0,35,0.0,-105.5,12,2.0,-265.5,332,1.0
2010,-100.0,1,1.0,-121.5,44,1.0,-225.0,251,1.0,-202.5,206,2.0
2011,-111.0,23,2.0,-216.5,234,2.0,-177.5,156,2.0,-102.0,5,2.0
2012,-200.5,202,1.0,-132.0,65,2.0,-165.0,131,2.0,-202.5,206,1.0
2013,-101.0,3,1.0,-124.5,50,1.0,-131.5,64,1.0,-101.0,3,1.0
2014,-101.0,3,1.0,-111.0,23,2.0,-145.5,92,2.0,-159.5,120,1.0
2015,-105.5,12,1.0,-199.0,199,1.0,-108.5,18,1.0,-100.0,1,2.0
2016,-156.0,113,2.0,-124.5,50,1.0,-111.5,24,1.0,-312.0,425,2.0
2017,-105.0,11,1.0,-199.5,200,1.0,-110.0,21,2.0,-149.5,100,2.0
2018,-109.5,20,2.0,-123.0,47,2.0,-112.0,25,1.0,-102.0,5,1.0
2019,-141.0,83,1.0,-116.5,34,2.0,-101.0,3,2.0,-100.0,1,1.0
2020,-101.0,3,1.0,-101.0,3,1.0,-121.0,43,2.0,-120.5,42,2.0
2021,4982.0,37,0.0,-226.0,253,1.0,-137.5,76,1.0,-192.0,185,1.0
2022,-133.0,67,2.0,-102.5,6,1.0,-166.0,133,2.0,-114.0,29,1.0
2023,-256.0,313,2.0,-100.5,2,1.0,-110.5,22,1.0,-184.5,170,2.0
2024,-100.0,1,1.0,-160.0,121,1.0,-120.5,42,2.0,-155.0,111,2.0
2025,-115.5,32,2.0,-116.0,33,2.0,-122.0,45,2.0,-120.0,41,2.0
2026,-117.5,36,2.0,-106.0,13,2.0,-106.5,14,2.0,-166.5,134,1.0
2027,-133.0,67,1.0,-115.5,32,1.0,-117.5,36,2.0,-209.5,220,1.0
2028,-103.5,8,1.0,-264.0,329,2.0,-127.5,56,2.0,-100.0,1,1.0
2029,-113.0,27,2.0,-135.5,72,1.0,-150.5,102,2.0,-111.5,24,2.0
2030,-101.5,4,1.0,-103.0,7,2.0,-193.0,187,1.0,-101.5,4,1.0
2031,4985.5,30,0.0,-105.0,11,2.0,-100.0,1,1.0,-134.5,70,2.0
2032,-161.5,124,1.0,-112.5,26,1.0,-115.0,31,1.0,-115.0,31,2.0
2033,-109.0,19,2.0,4996.0,9,0.0,-110.5,22,2.0,-144.5,90,2.0
2034,-240.5,282,2.0,-117.0,35,1.0,-100.5,2,1.0,-151.5,104,1.0
2035,-113.5,28,2.0,-100.0,1,1.0,-123.0,47,1.0,-148.0,97,1.0
2036,4992.0,17,0.0,4990.0,21,0.0,-103.5,8,2.0,-363.5,528,1.0
2037,4973.0,55,0.0,-119.0,39,2.0,-101.5,4,2.0,-264.0,329,2.0
2038,-260.0,321,1.0,4988.0,25,0.0,-114.0,29,2.0,4992.0,17,0.0
2039,-104.5,10,1.0,-111.0,23,2.0,-159.0,119,1.0,-119.0,39,1.0
2040,4975.5,50,0.0,-116.0,33,1.0,-120.5,42,2.0,-106.0,13,2.0
2041,-400.0,601,1.0,-107.0,15,1.0,-118.5,38,1.0,-111.0,23,2.0
2042,-138.5,78,1.0,-186.5,174,1.0,-103.0,7,1.0,-225.0,251,1.0
2043,-102.0,5,2.0,-104.5,10,1.0,-101.5,4,1.0,-125.0,51,1.0
2044,-159.5,120,2.0,-154.0,109,2.0,-106.5,14,2.0,-182.5,166,1.0
2045,4949.0,103,0.0,-136.5,74,1.0,-108.5,18,2.0,-104.5,10,1.0
2046,4997.5,6,0.0,-113.0,27,1.0,-105.5,12,2.0,-100.0,1,1.0
2047,-126.5,54,2.0,-106.5,14,2.0,-160.5,122,1.0,-100.5,2,1.0
2048,-120.5,42,1.0,-126.0,53,2.0,-177.5,156,2.0,-100.5,2,1.0
2049,-123.5,48,2.0,-265.5,332,2.0,-193.5,188,2.0,-116.0,33,2.0
2050,-110.0,21,2.0,-107.0,15,2.0,-137.0,75,2.0,-100.5,2,2.0
2051,-123.5,48,1.0,-105.0,11,2.0,-129.0,59,2.0,-100.0,1,1.0
2052,4970.0,61,0.0,-103.5,8,2.0,-175.5,152,1.0,-108.0,17,2.0
2053,-127.5,56,2.0,-104.5,10,2.0,-103.5,8,1.0,-104.5,10,1.0
2054,-106.5,14,1.0,-135.5,72,2.0,4927.5,146,0.0,-102.0,5,2.0
2055,-182.0,165,2.0,4997.0,7,0.0,-126.5,54,2.0,-145.0,91,2.0
2056,-111.0,23,2.0,-125.5,52,2.0,-137.0,75,1.0,-103.0,7,2.0
2057,-169.5,140,1.0,-102.0,5,1.0,-143.0,87,2.0,-100.0,1,1.0
2058,4996.5,8,0.0,-124.0,49,1.0,-110.5,22,2.0,-100.0,1,2.0
2059,4999.0,3,0.0,-107.0,15,2.0,-181.0,163,2.0,-105.5,12,2.0
2060,-110.5,22,2.0,-135.0,71,2.0,-107.5,16,2.0,-120.5,42,1.0
2061,-100.5,2,2.0,-102.0,5,1.0,-100.0,1,2.0,-107.0,15,1.0
2062,-103.0,7,2.0,-115.5,32,2.0,-107.5,16,1.0,4987.0,27,0.0
2063,-105.5,12,2.0,-107.0,15,1.0,-133.0,67,2.0,-137.0,75,2.0
2064,-117.5,36,2.0,-100.5,2,1.0,-100.5,2,2.0,-135.0,71,1.0
2065,-152.0,105,2.0,4993.5,14,0.0,-100.0,1,1.0,-134.0,69,1.0
2066,-107.5,16,1.0,-128.5,58,2.0,-108.5,18,1.0,-120.0,41,2.0
2067,-105.5,12,2.0,-101.0,3,1.0,-100.5,2,2.0,-103.0,7,2.0
2068,-167.5,136,2.0,-102.5,6,2.0,-105.0,11,1.0,-105.0,11,1.0
2069,-102.5,6,1.0,-230.5,262,1.0,-366.0,533,1.0,-132.0,65,1.0
2070,-124.0,49,2.0,4951.5,98,0.0,-101.5,4,2.0,-200.5,202,1.0
2071,-101.0,3,1.0,-172.0,145,2.0,-114.0,29,2.0,-103.0,7,2.0
2072,-102.0,5,2.0,-116.5,34,2.0,-164.0,129,2.0,-102.5,6,2.0
2073,-109.5,20,1.0,-117.5,36,1.0,-142.0,85,1.0,4993.5,14,0.0
