,reward_0.2,steps_0.2,end_0.2,reward_0.4,steps_0.4,end_0.4,reward_0.6,steps_0.6,end_0.6,reward_0.8,steps_0.8,end_0.8
0,-103.5,8,2.0,-109.5,20,1.0,-106.5,14,2.0,-104.0,9,2.0
1,-129.0,59,1.0,5000.0,1,0.0,-107.5,16,2.0,-104.5,10,1.0
2,-133.5,68,1.0,-120.0,41,2.0,-101.0,3,1.0,-273.0,347,1.0
3,-100.5,2,2.0,-157.0,115,2.0,-108.0,17,2.0,-109.0,19,2.0
4,-155.5,112,2.0,-127.0,55,1.0,-105.5,12,1.0,-102.0,5,1.0
5,-111.0,23,1.0,-211.5,224,2.0,-131.5,64,2.0,-100.0,1,2.0
6,4993.0,15,0.0,-200.0,201,1.0,-164.5,130,2.0,-136.0,73,2.0
7,-443.0,687,2.0,-227.5,256,1.0,-123.5,48,2.0,-208.5,218,1.0
8,-139.0,79,2.0,-251.0,303,2.0,-103.5,8,2.0,-102.0,5,1.0
9,-342.0,485,2.0,-251.5,304,2.0,-100.0,1,1.0,-125.0,51,2.0
10,-208.0,217,1.0,-113.5,28,1.0,-103.0,7,1.0,-164.5,130,2.0
11,-107.5,16,1.0,-152.5,106,2.0,4962.5,76,0.0,-199.0,199,2.0
12,-153.5,108,1.0,-106.0,13,1.0,-121.0,43,2.0,-126.0,53,2.0
13,-126.5,54,2.0,4999.0,3,0.0,-115.5,32,1.0,-103.0,7,2.0
14,-143.5,88,2.0,-100.5,2,1.0,-106.0,13,2.0,-119.5,40,2.0
15,-110.5,22,1.0,4993.5,14,0.0,-127.5,56,2.0,4997.5,6,0.0
16,-143.0,87,2.0,-104.5,10,2.0,-109.0,19,1.0,-104.0,9,1.0
17,-106.5,14,1.0,-101.5,4,2.0,-123.0,47,2.0,-286.5,374,1.0
18,-140.0,81,1.0,-102.5,6,1.0,-125.5,52,1.0,-107.5,16,1.0
19,-234.5,270,2.0,-142.5,86,1.0,-123.0,47,1.0,-107.0,15,1.0
20,-100.5,2,1.0,-107.5,16,1.0,-118.0,37,1.0,-125.5,52,1.0
21,-108.0,17,1.0,-111.0,23,1.0,-277.0,355,1.0,-112.0,25,2.0
22,-101.0,3,1.0,-107.5,16,2.0,-133.5,68,1.0,-103.0,7,1.0
23,-202.0,205,1.0,-121.5,44,1.0,-102.0,5,1.0,-119.5,40,2.0
24,-202.5,206,2.0,-272.0,345,2.0,-102.0,5,1.0,-101.5,4,2.0
25,-100.5,2,1.0,-146.5,94,1.0,-101.0,3,1.0,-301.5,404,2.0
26,-115.5,32,1.0,-125.0,51,2.0,-103.5,8,1.0,-141.0,83,1.0
27,-107.5,16,2.0,-109.0,19,2.0,-136.0,73,2.0,-287.5,376,1.0
28,-219.5,240,2.0,-134.0,69,2.0,-227.0,255,1.0,-274.5,350,1.0
29,-253.5,308,1.0,-171.5,144,1.0,-123.0,47,2.0,-112.5,26,1.0
30,-133.0,67,1.0,-165.5,132,1.0,-251.0,303,2.0,-167.0,135,2.0
31,-106.5,14,1.0,-177.5,156,2.0,-111.5,24,2.0,-101.0,3,1.0
32,-126.5,54,2.0,-113.5,28,2.0,-112.0,25,1.0,-118.0,37,2.0
33,-107.5,16,1.0,-121.5,44,2.0,-175.0,151,2.0,-173.0,147,1.0
34,-164.5,130,2.0,-159.5,120,2.0,5000.0,1,0.0,-177.0,155,2.0
35,-156.5,114,1.0,-222.5,246,1.0,-102.5,6,1.0,-200.0,201,2.0
36,-128.5,58,1.0,-123.5,48,2.0,-114.0,29,2.0,-113.0,27,2.0
37,-112.5,26,2.0,-104.0,9,1.0,-101.5,4,1.0,-105.0,11,1.0
38,-101.0,3,2.0,-378.5,558,1.0,-132.0,65,2.0,-186.5,174,1.0
39,-201.5,204,2.0,-146.0,93,2.0,-143.0,87,2.0,-119.5,40,1.0
40,-123.0,47,2.0,-108.5,18,1.0,-100.0,1,1.0,-106.0,13,1.0
41,-104.0,9,1.0,-104.0,9,2.0,-109.0,19,1.0,-139.0,79,2.0
42,-101.5,4,2.0,-199.0,199,2.0,-312.0,425,1.0,-129.5,60,2.0
43,-110.0,21,1.0,-159.0,119,2.0,-100.5,2,2.0,-223.0,247,1.0
44,-100.5,2,1.0,-103.5,8,2.0,-132.5,66,1.0,-125.0,51,1.0
45,-101.5,4,1.0,-120.0,41,2.0,-133.0,67,2.0,4999.0,3,0.0
46,-152.5,106,2.0,-110.0,21,1.0,-106.5,14,2.0,-110.5,22,2.0
47,-124.5,50,1.0,-113.0,27,2.0,-115.0,31,1.0,-107.5,16,1.0
48,-115.0,31,1.0,-109.0,19,1.0,-130.5,62,1.0,-121.5,44,2.0
49,-245.0,291,1.0,-129.5,60,2.0,4896.0,209,0.0,-106.5,14,1.0
50,-101.0,3,2.0,-137.0,75,2.0,-101.0,3,1.0,4981.5,38,0.0
51,-175.5,152,1.0,-101.5,4,1.0,-104.5,10,2.0,-160.0,121,1.0
52,-101.5,4,1.0,-116.0,33,1.0,-126.5,54,2.0,4967.0,67,0.0
53,4957.5,86,0.0,-103.5,8,1.0,-121.5,44,2.0,-114.5,30,1.0
54,4910.0,181,0.0,-102.5,6,1.0,-105.0,11,1.0,-542.5,886,1.0
55,-238.5,278,1.0,-118.5,38,1.0,-101.5,4,2.0,-147.5,96,2.0
56,-103.0,7,1.0,-135.0,71,2.0,-142.0,85,1.0,-124.0,49,2.0
57,-116.5,34,1.0,-118.0,37,1.0,-123.5,48,2.0,-109.5,20,2.0
58,-125.5,52,1.0,-101.5,4,1.0,-127.0,55,1.0,-184.5,170,1.0
59,-148.5,98,1.0,4999.0,3,0.0,-126.5,54,2.0,-314.0,429,1.0
60,-118.0,37,1.0,-225.5,252,1.0,-256.0,313,2.0,-102.0,5,1.0
61,-104.0,9,1.0,-119.5,40,2.0,-107.0,15,2.0,-102.5,6,2.0
62,-183.0,167,2.0,-270.5,342,2.0,-104.5,10,1.0,-141.5,84,2.0
63,-162.5,126,2.0,-105.0,11,1.0,-107.0,15,2.0,-100.0,1,2.0
64,-345.5,492,2.0,-125.0,51,2.0,-100.5,2,1.0,-102.5,6,2.0
65,-116.5,34,2.0,-171.0,143,1.0,-227.0,255,1.0,-261.0,323,1.0
66,-104.5,10,1.0,-276.5,354,1.0,-115.0,31,2.0,-142.0,85,2.0
67,-164.0,129,2.0,-141.0,83,2.0,-127.0,55,1.0,-100.0,1,1.0
68,-485.5,772,1.0,4978.5,44,0.0,-344.5,490,2.0,-142.0,85,2.0
69,4999.5,2,0.0,-111.0,23,1.0,4971.0,59,0.0,-102.0,5,1.0
70,4946.5,108,0.0,-168.0,137,2.0,-205.5,212,2.0,-116.0,33,1.0
71,-101.0,3,1.0,-146.0,93,2.0,-145.0,91,1.0,-214.0,229,2.0
72,-364.0,529,2.0,-153.0,107,2.0,4998.5,4,0.0,-119.0,39,1.0
73,-120.0,41,2.0,5000.0,1,0.0,-170.5,142,1.0,-228.5,258,1.0
74,-103.0,7,2.0,-109.0,19,1.0,-103.0,7,1.0,-131.0,63,2.0
75,-105.0,11,2.0,5000.0,1,0.0,-100.5,2,1.0,-116.0,33,2.0
76,-113.5,28,1.0,4859.5,282,0.0,-112.0,25,2.0,-105.5,12,1.0
77,-314.0,429,2.0,-106.0,13,2.0,-125.0,51,2.0,-169.0,139,2.0
78,-274.5,350,1.0,-127.0,55,2.0,-136.0,73,1.0,-149.0,99,2.0
79,-264.0,329,1.0,-111.0,23,1.0,-111.5,24,1.0,-140.5,82,1.0
80,-164.0,129,1.0,-164.5,130,1.0,-211.0,223,2.0,-196.0,193,1.0
81,-100.0,1,1.0,-121.0,43,2.0,-221.5,244,2.0,-235.5,272,2.0
82,-173.5,148,1.0,-116.5,34,1.0,-123.5,48,2.0,-293.5,388,1.0
83,4952.0,97,0.0,-125.5,52,2.0,-103.0,7,1.0,-153.5,108,2.0
84,-106.0,13,1.0,-108.0,17,2.0,-103.5,8,2.0,-154.0,109,2.0
85,-185.5,172,2.0,-111.5,24,1.0,-125.0,51,2.0,-102.0,5,2.0
86,-341.0,483,1.0,-435.5,672,2.0,-141.5,84,2.0,4997.5,6,0.0
87,-107.0,15,1.0,-103.5,8,1.0,-134.0,69,1.0,-301.0,403,2.0
88,-209.5,220,2.0,-110.0,21,2.0,-116.0,33,1.0,-202.5,206,2.0
89,-160.5,122,2.0,-103.5,8,2.0,-115.0,31,2.0,-103.5,8,2.0
90,-103.5,8,2.0,-136.0,73,2.0,-144.5,90,2.0,-117.0,35,2.0
91,-105.5,12,2.0,-109.5,20,2.0,-117.0,35,1.0,-115.5,32,2.0
92,-118.0,37,1.0,-103.5,8,2.0,-145.5,92,2.0,-147.5,96,2.0
93,-109.0,19,2.0,-179.5,160,2.0,-103.5,8,2.0,-106.0,13,2.0
94,-168.5,138,2.0,-122.5,46,2.0,-180.5,162,2.0,-153.0,107,2.0
95,-104.5,10,1.0,-103.0,7,2.0,4929.5,142,0.0,-126.0,53,2.0
96,-248.0,297,2.0,-131.5,64,2.0,-101.0,3,1.0,-124.5,50,2.0
97,-113.5,28,2.0,-114.0,29,2.0,-187.0,175,1.0,-103.5,8,1.0
98,-102.0,5,1.0,-106.5,14,2.0,-103.5,8,2.0,-102.0,5,1.0
99,-115.0,31,1.0,-101.0,3,1.0,-109.5,20,1.0,-149.5,100,2.0
100,-102.0,5,1.0,-101.0,3,2.0,-101.5,4,1.0,-107.5,16,1.0
101,4939.0,123,0.0,-109.0,19,2.0,-113.0,27,2.0,-141.0,83,1.0
102,-256.0,313,1.0,-111.0,23,1.0,-101.0,3,1.0,-118.0,37,2.0
103,-100.0,1,1.0,-113.5,28,2.0,-150.0,101,1.0,-128.0,57,2.0
104,-121.0,43,2.0,-116.5,34,2.0,-138.0,77,1.0,-100.5,2,1.0
105,-127.0,55,1.0,-102.0,5,2.0,-322.0,445,2.0,-115.0,31,2.0
106,-108.5,18,2.0,-145.5,92,1.0,-104.0,9,2.0,-103.0,7,2.0
107,-118.5,38,2.0,4987.0,27,0.0,-135.0,71,1.0,-151.0,103,1.0
108,4999.5,2,0.0,-249.5,300,1.0,-112.5,26,1.0,4945.5,110,0.0
109,-108.0,17,2.0,-150.5,102,2.0,-113.5,28,2.0,-122.5,46,2.0
110,-101.0,3,1.0,-125.0,51,1.0,-101.0,3,2.0,4961.5,78,0.0
111,-124.5,50,2.0,-102.0,5,1.0,-127.0,55,2.0,4936.5,128,0.0
112,-108.5,18,2.0,-107.5,16,2.0,-100.0,1,1.0,4931.0,139,0.0
113,-259.5,320,1.0,-103.0,7,2.0,-109.0,19,2.0,-136.5,74,2.0
114,-141.5,84,2.0,-109.0,19,2.0,-238.0,277,1.0,4998.0,5,0.0
115,-115.5,32,1.0,-151.5,104,1.0,4977.0,47,0.0,-113.5,28,1.0
116,-163.0,127,2.0,-109.5,20,2.0,-183.0,167,2.0,-122.0,45,2.0
117,-141.5,84,2.0,-125.5,52,1.0,-111.5,24,2.0,-103.0,7,1.0
118,-132.0,65,1.0,4988.0,25,0.0,-152.0,105,1.0,-100.0,1,2.0
119,-104.5,10,1.0,-200.0,201,2.0,-139.5,80,2.0,-250.5,302,2.0
120,-105.5,12,1.0,4753.5,494,0.0,-103.5,8,1.0,-113.5,28,1.0
121,4980.0,41,0.0,-188.0,177,1.0,-105.0,11,1.0,-108.0,17,1.0
122,-236.0,273,2.0,-146.0,93,1.0,-132.0,65,1.0,-276.5,354,2.0
123,-181.5,164,2.0,-167.5,136,1.0,-226.0,253,1.0,-467.5,736,2.0
124,5000.0,1,0.0,-120.0,41,2.0,-104.0,9,2.0,-106.0,13,1.0
125,-178.0,157,1.0,-103.0,7,1.0,-257.0,315,2.0,-142.5,86,1.0
126,-157.5,116,1.0,-110.5,22,1.0,-107.5,16,1.0,4977.5,46,0.0
127,-101.0,3,2.0,-118.5,38,2.0,-288.0,377,1.0,4990.5,20,0.0
128,-122.5,46,2.0,-100.0,1,1.0,-112.0,25,1.0,-133.0,67,2.0
129,-102.5,6,2.0,-107.5,16,2.0,-144.5,90,1.0,-108.5,18,1.0
130,-100.0,1,2.0,-160.5,122,2.0,-131.5,64,1.0,4999.5,2,0.0
131,-100.5,2,1.0,-127.0,55,2.0,-116.0,33,2.0,-262.5,326,2.0
132,-121.5,44,2.0,-147.0,95,2.0,-112.0,25,2.0,-104.5,10,1.0
133,-152.5,106,1.0,-193.0,187,1.0,-102.0,5,2.0,5000.0,1,0.0
134,-172.5,146,2.0,-112.5,26,2.0,4981.0,39,0.0,-108.0,17,2.0
135,-191.5,184,1.0,-162.0,125,1.0,-100.5,2,1.0,-151.5,104,1.0
136,4941.5,118,0.0,4979.0,43,0.0,-104.0,9,2.0,-196.0,193,2.0
137,-235.5,272,2.0,-100.5,2,2.0,-227.0,255,2.0,-102.0,5,2.0
138,-145.5,92,2.0,-106.0,13,2.0,-132.5,66,1.0,-322.0,445,2.0
139,-105.0,11,1.0,-329.5,460,1.0,-106.5,14,2.0,-109.0,19,2.0
140,-174.0,149,1.0,-114.0,29,2.0,-104.0,9,1.0,-122.5,46,2.0
141,-150.0,101,2.0,-106.5,14,2.0,-102.5,6,2.0,-158.0,117,2.0
142,-136.0,73,1.0,-167.5,136,1.0,-387.0,575,1.0,-301.0,403,2.0
143,-110.5,22,2.0,-127.0,55,1.0,-111.0,23,1.0,5000.0,1,0.0
144,4987.0,27,0.0,-102.5,6,2.0,-174.0,149,1.0,-240.0,281,2.0
145,-104.0,9,2.0,-101.5,4,1.0,-157.0,115,2.0,-173.5,148,1.0
146,-149.0,99,2.0,-101.5,4,1.0,-189.5,180,2.0,-113.5,28,2.0
147,-123.0,47,2.0,-145.5,92,1.0,-113.5,28,2.0,-116.0,33,1.0
148,-106.5,14,2.0,-174.0,149,2.0,-102.0,5,2.0,-100.0,1,1.0
149,-101.0,3,2.0,-182.0,165,1.0,-102.5,6,1.0,4969.0,63,0.0
150,-298.5,398,2.0,-101.0,3,2.0,4924.0,153,0.0,-104.5,10,1.0
151,-105.5,12,1.0,-125.5,52,2.0,-159.5,120,2.0,4978.5,44,0.0
152,-105.0,11,2.0,-112.5,26,1.0,-128.5,58,2.0,-130.0,61,1.0
153,4986.0,29,0.0,-145.5,92,1.0,-144.0,89,1.0,-104.5,10,2.0
154,-277.5,356,2.0,-126.0,53,2.0,-102.5,6,2.0,-113.0,27,1.0
155,4988.0,25,0.0,4990.5,20,0.0,-101.5,4,1.0,-129.0,59,1.0
156,-160.5,122,1.0,4995.0,11,0.0,5000.0,1,0.0,-152.5,106,1.0
157,-155.0,111,2.0,4996.5,8,0.0,-131.0,63,2.0,4992.5,16,0.0
158,-139.5,80,1.0,-114.0,29,2.0,-168.0,137,1.0,-127.0,55,2.0
159,-266.0,333,1.0,-121.0,43,1.0,-134.5,70,1.0,-196.0,193,2.0
160,-122.0,45,1.0,-102.0,5,2.0,-104.0,9,2.0,-473.5,748,1.0
161,-415.0,631,2.0,-177.5,156,1.0,-100.0,1,1.0,4996.0,9,0.0
162,-100.0,1,2.0,-103.5,8,2.0,-129.5,60,2.0,-100.5,2,2.0
163,-107.5,16,2.0,-229.0,259,1.0,-113.0,27,2.0,-104.0,9,2.0
164,-183.0,167,1.0,-101.0,3,2.0,-102.5,6,2.0,-111.0,23,1.0
165,4978.5,44,0.0,-103.0,7,1.0,-186.0,173,2.0,-151.0,103,2.0
166,-155.0,111,2.0,-106.0,13,2.0,-102.0,5,1.0,-109.5,20,2.0
167,-128.0,57,2.0,-115.0,31,1.0,-216.5,234,1.0,-100.5,2,2.0
168,-154.5,110,2.0,-334.5,470,2.0,-115.0,31,2.0,-127.0,55,2.0
169,-101.0,3,2.0,-103.5,8,1.0,-121.5,44,1.0,-106.0,13,2.0
170,4997.0,7,0.0,-114.0,29,1.0,-123.0,47,2.0,-118.5,38,1.0
171,-114.0,29,1.0,-150.0,101,1.0,-101.5,4,1.0,-107.0,15,1.0
172,-101.0,3,1.0,-123.5,48,2.0,-107.0,15,1.0,-107.5,16,1.0
173,-107.0,15,1.0,-111.5,24,1.0,-293.0,387,2.0,4969.5,62,0.0
174,-114.0,29,1.0,-100.5,2,2.0,4961.5,78,0.0,-104.0,9,1.0
175,-105.0,11,1.0,-106.5,14,1.0,-102.0,5,2.0,-115.0,31,1.0
176,-104.5,10,2.0,-151.0,103,2.0,4983.0,35,0.0,-151.0,103,1.0
177,-100.0,1,2.0,-131.0,63,2.0,-114.0,29,1.0,-202.5,206,1.0
178,-103.0,7,2.0,-128.0,57,1.0,-125.0,51,2.0,-130.5,62,1.0
179,-105.5,12,2.0,-137.0,75,1.0,-118.5,38,2.0,-126.0,53,1.0
180,-197.0,195,1.0,-130.0,61,2.0,-112.5,26,1.0,-189.0,179,1.0
181,-183.5,168,1.0,-151.5,104,1.0,-200.0,201,2.0,-283.5,368,2.0
182,-101.5,4,2.0,-104.0,9,1.0,-106.5,14,1.0,-101.5,4,2.0
183,-241.5,284,2.0,-113.0,27,2.0,-105.5,12,1.0,-109.5,20,1.0
184,-102.5,6,1.0,-122.5,46,2.0,-109.0,19,2.0,-112.5,26,1.0
185,-119.5,40,2.0,-111.0,23,1.0,-164.5,130,1.0,-111.0,23,1.0
186,4996.0,9,0.0,-108.5,18,2.0,-331.5,464,2.0,-100.5,2,1.0
187,-130.0,61,1.0,-105.0,11,1.0,-177.5,156,2.0,-127.0,55,1.0
188,-109.0,19,2.0,-135.0,71,2.0,-341.0,483,2.0,4984.5,32,0.0
189,-120.0,41,1.0,-103.0,7,2.0,4984.5,32,0.0,-101.0,3,1.0
190,-114.5,30,1.0,-117.0,35,1.0,-232.5,266,2.0,-128.0,57,2.0
191,-100.5,2,1.0,4868.0,265,0.0,-147.0,95,2.0,-100.5,2,2.0
192,-116.0,33,2.0,-106.5,14,2.0,-136.0,73,2.0,4882.0,237,0.0
193,-204.0,209,1.0,-147.5,96,2.0,-155.5,112,1.0,-134.5,70,2.0
194,4897.0,207,0.0,-121.0,43,2.0,-186.0,173,1.0,-100.0,1,2.0
195,-181.5,164,1.0,-100.5,2,1.0,-362.0,525,2.0,-112.5,26,2.0
196,-125.5,52,1.0,4991.5,18,0.0,-144.0,89,2.0,-110.5,22,2.0
197,-148.0,97,2.0,-174.5,150,1.0,-103.5,8,1.0,-263.5,328,2.0
198,-292.0,385,1.0,-119.5,40,1.0,-369.5,540,2.0,-123.5,48,2.0
199,-111.5,24,1.0,-100.0,1,1.0,-105.0,11,1.0,-100.5,2,1.0
200,-102.0,5,2.0,-197.5,196,1.0,-234.5,270,1.0,-125.0,51,1.0
201,-122.0,45,2.0,-144.0,89,2.0,-113.5,28,1.0,4937.5,126,0.0
202,-101.0,3,1.0,-163.0,127,1.0,-142.0,85,1.0,-140.0,81,2.0
203,-135.0,71,1.0,-110.0,21,1.0,4950.5,100,0.0,-120.5,42,2.0
204,4966.5,68,0.0,-177.5,156,2.0,-110.0,21,2.0,4877.5,246,0.0
205,-156.0,113,2.0,-107.0,15,2.0,-276.0,353,1.0,-111.0,23,1.0
206,5000.0,1,0.0,-116.5,34,2.0,-129.5,60,1.0,-110.0,21,1.0
207,-107.0,15,2.0,-102.0,5,1.0,-144.0,89,2.0,-122.5,46,2.0
208,4966.5,68,0.0,4997.0,7,0.0,-100.0,1,2.0,-199.5,200,1.0
209,-103.5,8,2.0,4968.0,65,0.0,-100.0,1,1.0,-107.5,16,2.0
210,-102.5,6,2.0,-193.5,188,2.0,-108.5,18,2.0,-124.0,49,2.0
211,-237.0,275,2.0,-165.0,131,2.0,4971.0,59,0.0,-121.5,44,2.0
212,-100.5,2,1.0,-153.0,107,1.0,-105.5,12,1.0,-105.0,11,2.0
213,-128.0,57,1.0,-134.0,69,2.0,-153.0,107,2.0,-123.0,47,2.0
214,-105.0,11,1.0,-104.0,9,2.0,-139.0,79,1.0,4966.5,68,0.0
215,-120.0,41,2.0,4865.0,271,0.0,-134.0,69,1.0,4936.5,128,0.0
216,-164.0,129,1.0,-125.5,52,1.0,-129.0,59,1.0,-193.0,187,1.0
217,-100.0,1,2.0,-101.5,4,1.0,-110.5,22,1.0,4985.5,30,0.0
218,-119.5,40,1.0,-107.0,15,1.0,-103.0,7,1.0,-273.0,347,1.0
219,-112.0,25,1.0,-100.5,2,1.0,-100.0,1,2.0,5000.0,1,0.0
220,-101.0,3,1.0,-485.0,771,1.0,-141.0,83,2.0,-100.0,1,2.0
221,-213.0,227,1.0,-269.0,339,2.0,-117.5,36,2.0,-110.5,22,2.0
222,-100.0,1,2.0,4952.5,96,0.0,-114.0,29,2.0,-131.5,64,1.0
223,4910.0,181,0.0,-108.0,17,2.0,-103.0,7,2.0,-182.5,166,2.0
224,-180.5,162,2.0,-213.0,227,1.0,-120.5,42,1.0,-167.0,135,1.0
225,-187.5,176,1.0,-141.0,83,1.0,-102.0,5,1.0,-109.0,19,2.0
226,-109.0,19,2.0,-117.0,35,1.0,-110.0,21,2.0,-240.0,281,2.0
227,5000.0,1,0.0,-106.0,13,1.0,-100.5,2,1.0,-191.5,184,2.0
228,-114.0,29,2.0,-161.5,124,1.0,-102.0,5,2.0,-119.0,39,2.0
229,-107.5,16,1.0,-113.5,28,1.0,-106.0,13,2.0,-101.5,4,1.0
230,-238.5,278,2.0,-306.5,414,2.0,-117.0,35,2.0,-109.5,20,2.0
231,-106.0,13,2.0,-104.5,10,2.0,-165.0,131,2.0,-102.0,5,1.0
232,-121.0,43,1.0,4978.0,45,0.0,-113.0,27,2.0,5000.0,1,0.0
233,-113.0,27,2.0,-112.0,25,1.0,-111.5,24,2.0,-120.0,41,2.0
234,-100.0,1,1.0,-107.0,15,1.0,-113.5,28,1.0,-130.5,62,1.0
235,-133.5,68,1.0,4994.0,13,0.0,4998.5,4,0.0,-116.5,34,2.0
236,-118.0,37,1.0,-159.5,120,2.0,-105.5,12,1.0,5000.0,1,0.0
237,-233.0,267,2.0,4986.0,29,0.0,-111.0,23,2.0,-126.5,54,2.0
238,5000.0,1,0.0,4963.5,74,0.0,-150.5,102,2.0,-167.0,135,2.0
239,-111.0,23,1.0,-182.0,165,1.0,4991.5,18,0.0,-106.5,14,2.0
240,-104.0,9,2.0,-123.5,48,2.0,-484.5,770,2.0,-184.0,169,1.0
241,-111.0,23,2.0,-109.5,20,2.0,-143.0,87,2.0,4977.0,47,0.0
242,-338.5,478,1.0,-153.5,108,1.0,-203.5,208,2.0,-241.5,284,2.0
243,4884.5,232,0.0,-262.5,326,1.0,-100.5,2,1.0,-105.5,12,1.0
244,-134.5,70,1.0,-113.5,28,2.0,-141.0,83,2.0,-101.0,3,1.0
245,-248.5,298,2.0,-110.5,22,2.0,-132.0,65,2.0,4969.0,63,0.0
246,-100.5,2,1.0,-113.5,28,1.0,-162.5,126,2.0,-106.0,13,2.0
247,-114.0,29,1.0,-198.5,198,1.0,-114.0,29,2.0,-286.5,374,2.0
248,-111.0,23,1.0,-103.0,7,2.0,-293.5,388,2.0,-116.0,33,1.0
249,-140.0,81,1.0,-190.5,182,2.0,-180.5,162,1.0,-157.0,115,2.0
250,4892.0,217,0.0,4998.0,5,0.0,-391.5,584,1.0,-104.5,10,1.0
251,-110.0,21,1.0,-157.5,116,1.0,-145.0,91,2.0,-132.0,65,2.0
252,4954.5,92,0.0,-118.5,38,2.0,-161.0,123,2.0,-102.0,5,1.0
253,4922.0,157,0.0,-133.5,68,2.0,-102.0,5,2.0,4978.5,44,0.0
254,-103.0,7,1.0,-106.5,14,1.0,-344.5,490,1.0,-108.0,17,1.0
255,-106.5,14,2.0,-100.5,2,2.0,-114.0,29,2.0,4987.0,27,0.0
256,-131.5,64,1.0,-176.5,154,1.0,-105.0,11,1.0,-158.0,117,2.0
257,4987.5,26,0.0,-100.5,2,1.0,-137.5,76,1.0,4974.5,52,0.0
258,-397.5,596,2.0,-108.5,18,1.0,-154.5,110,1.0,-448.5,698,1.0
259,-239.5,280,1.0,-130.5,62,1.0,-102.5,6,2.0,-106.0,13,1.0
260,-244.5,290,1.0,-121.5,44,2.0,-260.0,321,1.0,4970.5,60,0.0
261,-101.5,4,2.0,-116.5,34,2.0,-114.0,29,2.0,-237.5,276,1.0
262,4943.0,115,0.0,-221.0,243,2.0,-132.0,65,1.0,-103.5,8,2.0
263,-132.5,66,1.0,-110.0,21,2.0,-115.5,32,2.0,-149.5,100,1.0
264,-149.5,100,1.0,-116.0,33,2.0,-138.0,77,1.0,-180.0,161,1.0
265,-129.0,59,2.0,-150.0,101,2.0,-249.5,300,1.0,-107.0,15,2.0
266,-109.5,20,2.0,-105.0,11,1.0,-119.5,40,1.0,-156.0,113,2.0
267,-196.0,193,1.0,-121.0,43,1.0,-101.0,3,1.0,-129.0,59,1.0
268,-102.0,5,1.0,4974.5,52,0.0,-358.0,517,1.0,-105.0,11,1.0
269,-100.0,1,1.0,-212.5,226,2.0,-152.0,105,1.0,-185.5,172,1.0
270,-183.5,168,1.0,-104.0,9,2.0,4969.5,62,0.0,-141.5,84,1.0
271,-159.5,120,1.0,-116.0,33,2.0,-217.0,235,1.0,-151.5,104,2.0
272,4993.5,14,0.0,-110.5,22,1.0,-105.0,11,1.0,-107.0,15,2.0
273,-107.5,16,1.0,-128.0,57,2.0,-247.0,295,1.0,-103.0,7,1.0
274,-288.0,377,1.0,-103.5,8,1.0,-111.0,23,2.0,-113.5,28,2.0
275,-144.5,90,2.0,-194.0,189,1.0,-103.0,7,1.0,-125.0,51,2.0
276,-101.0,3,2.0,-143.5,88,1.0,-122.5,46,2.0,-126.5,54,2.0
277,-132.0,65,2.0,-100.5,2,1.0,-119.0,39,2.0,-125.5,52,2.0
278,-164.5,130,1.0,-104.5,10,2.0,-101.0,3,1.0,4999.0,3,0.0
279,-118.0,37,2.0,4979.5,42,0.0,-107.5,16,2.0,-100.0,1,2.0
280,-102.5,6,2.0,-274.0,349,2.0,-102.5,6,1.0,-117.0,35,1.0
281,-103.5,8,2.0,-119.0,39,1.0,-203.0,207,2.0,-112.5,26,2.0
282,-109.5,20,1.0,-118.5,38,2.0,-131.0,63,2.0,-136.5,74,2.0
283,-119.5,40,1.0,-109.5,20,2.0,4954.5,92,0.0,-127.5,56,2.0
284,4969.5,62,0.0,-103.5,8,2.0,-108.5,18,1.0,-108.5,18,1.0
285,-176.5,154,1.0,-173.5,148,1.0,-115.5,32,1.0,-118.0,37,1.0
286,-211.0,223,1.0,-110.5,22,2.0,-102.5,6,2.0,-129.5,60,1.0
287,-121.5,44,2.0,4980.5,40,0.0,4993.0,15,0.0,-101.5,4,1.0
288,-112.0,25,2.0,-258.5,318,1.0,-100.5,2,1.0,4996.0,9,0.0
289,-129.5,60,2.0,-100.5,2,2.0,-131.0,63,2.0,-109.5,20,2.0
290,-100.0,1,2.0,-169.5,140,2.0,-114.5,30,1.0,-162.5,126,2.0
291,-132.5,66,2.0,4932.0,137,0.0,-100.5,2,1.0,-135.5,72,1.0
292,4984.0,33,0.0,-101.5,4,2.0,-154.5,110,1.0,-146.5,94,1.0
293,-128.0,57,1.0,-322.5,446,1.0,-150.0,101,2.0,-104.0,9,1.0
294,-230.5,262,2.0,-135.5,72,1.0,4993.5,14,0.0,-115.5,32,1.0
295,-140.5,82,1.0,-202.5,206,1.0,-115.0,31,1.0,-264.0,329,1.0
296,-105.0,11,2.0,-100.5,2,2.0,-141.5,84,2.0,-102.0,5,1.0
297,-103.5,8,2.0,-112.0,25,2.0,4993.5,14,0.0,-158.0,117,1.0
298,-136.5,74,1.0,-149.0,99,1.0,-122.0,45,1.0,-101.5,4,2.0
299,-109.5,20,2.0,4994.0,13,0.0,-121.5,44,1.0,-100.5,2,2.0
300,-159.5,120,2.0,-102.5,6,1.0,-107.0,15,1.0,-261.5,324,1.0
301,-120.0,41,2.0,-166.0,133,1.0,-149.5,100,1.0,-111.5,24,1.0
