,reward_0.1,steps_0.1,end_0.1,reward_0.3,steps_0.3,end_0.3,reward_0.6,steps_0.6,end_0.6,reward_0.9,steps_0.9,end_0.9
2272,4992.0,17,0.0,4960.0,81,0.0,4893.0,215,0.0,-100.5,2,2.0
2273,4669.5,662,0.0,4980.5,40,0.0,4989.5,22,0.0,-129.0,59,2.0
2274,4986.5,28,0.0,5000.0,1,0.0,-105.0,11,2.0,-115.5,32,2.0
2275,-105.0,11,1.0,4998.5,4,0.0,4930.5,140,0.0,-107.0,15,1.0
2276,4997.0,7,0.0,4679.0,643,0.0,-100.0,1,1.0,-126.5,54,1.0
2277,4994.0,13,0.0,4993.0,15,0.0,-213.5,228,2.0,-101.5,4,2.0
2278,4985.0,31,0.0,4998.5,4,0.0,4990.5,20,0.0,-106.5,14,1.0
2279,4987.5,26,0.0,4299.5,1402,0.0,-247.0,295,1.0,-111.0,23,1.0
2280,4996.5,8,0.0,4999.5,2,0.0,-191.0,183,2.0,-108.0,17,2.0
2281,4992.0,17,0.0,4994.0,13,0.0,-108.5,18,1.0,-101.0,3,1.0
2282,4985.0,31,0.0,4990.0,21,0.0,4990.0,21,0.0,-132.5,66,1.0
2283,4991.5,18,0.0,4824.5,352,0.0,-111.5,24,1.0,-110.5,22,1.0
2284,4996.0,9,0.0,4982.5,36,0.0,4975.5,50,0.0,-107.5,16,1.0
2285,4997.0,7,0.0,4986.0,29,0.0,4475.5,1050,0.0,-100.5,2,1.0
2286,4992.0,17,0.0,4992.0,17,0.0,-273.0,347,2.0,-164.5,130,2.0
2287,4995.0,11,0.0,4996.5,8,0.0,-119.0,39,2.0,4993.5,14,0.0
2288,4994.0,13,0.0,-120.0,41,2.0,4982.0,37,0.0,-141.5,84,2.0
2289,4997.5,6,0.0,4996.0,9,0.0,4983.5,34,0.0,-104.5,10,2.0
2290,4969.0,63,0.0,4995.0,11,0.0,-100.5,2,1.0,-144.5,90,2.0
2291,-109.5,20,1.0,-108.0,17,1.0,-107.5,16,1.0,-112.5,26,2.0
2292,4997.0,7,0.0,4972.5,56,0.0,-176.0,153,1.0,-120.0,41,1.0
2293,4996.5,8,0.0,-108.0,17,2.0,4988.5,24,0.0,-103.0,7,2.0
2294,4989.5,22,0.0,-103.5,8,2.0,-102.0,5,2.0,-103.5,8,1.0
2295,4990.0,21,0.0,-112.0,25,1.0,-104.0,9,2.0,-110.5,22,2.0
2296,4995.5,10,0.0,4988.5,24,0.0,-103.5,8,2.0,-101.0,3,1.0
2297,4998.0,5,0.0,4986.0,29,0.0,-117.0,35,1.0,-107.0,15,2.0
2298,4995.5,10,0.0,-100.5,2,2.0,-108.0,17,2.0,-105.5,12,1.0
2299,-1000.0,2000,,4987.5,26,0.0,-298.5,398,2.0,-294.5,390,2.0
2300,4983.5,34,0.0,4990.5,20,0.0,-217.0,235,2.0,-168.5,138,2.0
2301,4996.0,9,0.0,4990.5,20,0.0,-102.0,5,1.0,-115.5,32,2.0
2302,4996.5,8,0.0,4994.5,12,0.0,-100.5,2,2.0,-102.0,5,1.0
2303,4997.0,7,0.0,4998.5,4,0.0,-226.0,253,1.0,-111.0,23,1.0
2304,4996.5,8,0.0,4991.5,18,0.0,-104.5,10,1.0,-105.0,11,1.0
2305,4998.0,5,0.0,4992.0,17,0.0,-107.0,15,2.0,-134.5,70,2.0
2306,4894.5,212,0.0,4990.5,20,0.0,-106.5,14,2.0,-131.5,64,2.0
2307,-1000.0,2000,,4990.5,20,0.0,5000.0,1,0.0,-102.5,6,1.0
2308,4997.5,6,0.0,-101.0,3,2.0,-138.0,77,1.0,-101.5,4,2.0
2309,4374.5,1252,0.0,4897.5,206,0.0,-193.0,187,2.0,-116.5,34,1.0
2310,-100.0,1,2.0,4991.0,19,0.0,4984.0,33,0.0,-109.5,20,1.0
2311,4991.5,18,0.0,-109.0,19,2.0,4974.0,53,0.0,-116.5,34,1.0
2312,4995.0,11,0.0,4999.0,3,0.0,4986.5,28,0.0,-104.0,9,1.0
2313,4997.5,6,0.0,-100.0,1,1.0,4999.5,2,0.0,-120.5,42,1.0
2314,-111.0,23,2.0,4997.0,7,0.0,4874.5,252,0.0,-102.5,6,2.0
2315,4986.0,29,0.0,4565.5,870,0.0,4984.0,33,0.0,-100.5,2,2.0
2316,-103.0,7,2.0,4992.5,16,0.0,-101.5,4,2.0,-107.0,15,1.0
2317,4992.5,16,0.0,-155.5,112,2.0,-103.5,8,2.0,-129.5,60,1.0
2318,4994.5,12,0.0,4921.0,159,0.0,4992.0,17,0.0,-100.5,2,1.0
2319,4997.0,7,0.0,-101.0,3,1.0,-127.5,56,2.0,-342.0,485,2.0
2320,4995.0,11,0.0,4987.5,26,0.0,4997.5,6,0.0,-112.0,25,1.0
2321,4992.0,17,0.0,4939.0,123,0.0,4999.0,3,0.0,-101.0,3,2.0
2322,4994.0,13,0.0,4993.0,15,0.0,-103.0,7,2.0,-178.0,157,2.0
2323,4974.0,53,0.0,4877.0,247,0.0,4995.5,10,0.0,-127.0,55,1.0
2324,-118.0,37,2.0,4993.0,15,0.0,-191.0,183,1.0,-209.5,220,1.0
2325,4981.5,38,0.0,4993.5,14,0.0,-151.0,103,1.0,-126.0,53,2.0
2326,4896.0,209,0.0,4987.0,27,0.0,4990.0,21,0.0,-108.5,18,1.0
2327,-106.0,13,2.0,4988.5,24,0.0,4993.0,15,0.0,4988.5,24,0.0
2328,4955.5,90,0.0,4991.0,19,0.0,4994.5,12,0.0,-285.0,371,2.0
2329,4994.0,13,0.0,4991.0,19,0.0,-142.5,86,1.0,4984.0,33,0.0
2330,4971.5,58,0.0,-102.0,5,2.0,-100.0,1,1.0,-123.5,48,1.0
2331,-100.5,2,2.0,-115.5,32,2.0,-141.0,83,1.0,-106.5,14,1.0
2332,4991.5,18,0.0,4981.5,38,0.0,-141.0,83,2.0,-109.5,20,2.0
2333,4991.5,18,0.0,4997.5,6,0.0,-104.5,10,2.0,-121.5,44,2.0
2334,4998.0,5,0.0,4971.5,58,0.0,4906.0,189,0.0,-108.0,17,2.0
2335,-114.0,29,2.0,4973.5,54,0.0,4944.0,113,0.0,-107.5,16,2.0
2336,4998.0,5,0.0,4923.0,155,0.0,-115.5,32,2.0,-118.5,38,2.0
2337,4999.0,3,0.0,4992.0,17,0.0,-127.0,55,2.0,4993.0,15,0.0
2338,4962.5,76,0.0,4993.0,15,0.0,-101.5,4,1.0,-246.5,294,1.0
2339,4995.5,10,0.0,-105.0,11,2.0,4988.5,24,0.0,-368.5,538,2.0
2340,4990.0,21,0.0,4805.5,390,0.0,4986.0,29,0.0,-112.5,26,1.0
2341,4968.0,65,0.0,-106.5,14,2.0,-106.5,14,2.0,-140.5,82,2.0
2342,4990.0,21,0.0,4994.0,13,0.0,4924.0,153,0.0,-203.0,207,2.0
2343,4989.0,23,0.0,-1000.0,2000,,4988.0,25,0.0,-109.0,19,1.0
2344,-102.5,6,2.0,4992.0,17,0.0,-100.0,1,1.0,-338.0,477,2.0
2345,4987.0,27,0.0,-105.0,11,2.0,-104.0,9,1.0,-164.0,129,1.0
2346,4997.0,7,0.0,-200.0,201,1.0,-100.0,1,2.0,-101.0,3,1.0
2347,4993.5,14,0.0,-621.0,1043,1.0,-100.5,2,1.0,-169.0,139,2.0
2348,4998.5,4,0.0,4996.5,8,0.0,-121.5,44,2.0,-100.0,1,2.0
2349,4987.0,27,0.0,4997.5,6,0.0,-131.5,64,2.0,-279.0,359,2.0
2350,4988.0,25,0.0,4999.0,3,0.0,4973.5,54,0.0,-130.0,61,2.0
2351,4993.5,14,0.0,4989.5,22,0.0,4981.0,39,0.0,-133.0,67,1.0
2352,4995.0,11,0.0,-101.0,3,2.0,4954.0,93,0.0,-107.5,16,2.0
2353,4986.0,29,0.0,4996.0,9,0.0,-111.0,23,2.0,-108.0,17,2.0
2354,5000.0,1,0.0,4985.5,30,0.0,-186.0,173,2.0,-107.0,15,2.0
2355,4996.0,9,0.0,-104.5,10,2.0,-225.0,251,1.0,-113.5,28,1.0
2356,4998.5,4,0.0,4992.0,17,0.0,4939.5,122,0.0,-118.0,37,1.0
2357,-105.0,11,2.0,4993.0,15,0.0,-101.5,4,1.0,-285.5,372,1.0
2358,4992.0,17,0.0,4982.0,37,0.0,-107.5,16,2.0,-102.5,6,1.0
2359,4991.5,18,0.0,4992.0,17,0.0,4996.0,9,0.0,-262.0,325,1.0
2360,4992.0,17,0.0,-710.5,1222,1.0,-107.5,16,2.0,-158.0,117,1.0
2361,-1000.0,2000,,-515.5,832,1.0,-204.0,209,1.0,-303.0,407,1.0
2362,4988.5,24,0.0,4997.0,7,0.0,4952.5,96,0.0,-100.0,1,2.0
2363,4998.5,4,0.0,4997.5,6,0.0,4980.0,41,0.0,-103.0,7,2.0
2364,4989.5,22,0.0,4997.5,6,0.0,-101.0,3,2.0,-125.5,52,1.0
2365,4990.0,21,0.0,5000.0,1,0.0,-109.0,19,2.0,-101.0,3,2.0
2366,4974.0,53,0.0,-162.0,125,1.0,4948.0,105,0.0,-102.5,6,2.0
2367,4993.5,14,0.0,-103.0,7,2.0,-101.0,3,2.0,-169.0,139,1.0
2368,4993.0,15,0.0,-100.0,1,1.0,-125.0,51,2.0,-149.0,99,1.0
2369,4997.0,7,0.0,4997.5,6,0.0,4990.0,21,0.0,-103.0,7,1.0
2370,4993.0,15,0.0,4847.0,307,0.0,4984.0,33,0.0,-113.0,27,1.0
2371,4991.5,18,0.0,4991.5,18,0.0,-253.0,307,2.0,4943.5,114,0.0
2372,4999.0,3,0.0,4945.5,110,0.0,-359.5,520,1.0,-101.0,3,1.0
2373,4975.0,51,0.0,4995.0,11,0.0,-218.0,237,1.0,-113.0,27,1.0
2374,4993.5,14,0.0,-1000.0,2000,,-109.0,19,2.0,-103.5,8,2.0
2375,4993.5,14,0.0,4987.5,26,0.0,4992.0,17,0.0,-102.5,6,2.0
2376,4998.0,5,0.0,4881.0,239,0.0,-101.0,3,1.0,-115.0,31,1.0
2377,4630.0,741,0.0,-141.0,83,2.0,4987.0,27,0.0,-101.0,3,2.0
2378,4990.0,21,0.0,-148.5,98,2.0,-114.0,29,2.0,-117.0,35,1.0
2379,4990.5,20,0.0,5000.0,1,0.0,4978.5,44,0.0,-276.0,353,1.0
2380,4993.0,15,0.0,4994.0,13,0.0,4994.0,13,0.0,-145.5,92,1.0
2381,-101.0,3,1.0,4999.0,3,0.0,-109.0,19,2.0,-119.5,40,2.0
2382,-183.0,167,1.0,4997.5,6,0.0,-162.5,126,2.0,-109.5,20,2.0
2383,-1000.0,2000,,-106.5,14,2.0,4951.0,99,0.0,-106.0,13,1.0
2384,4984.0,33,0.0,4756.0,489,0.0,-188.0,177,2.0,4997.5,6,0.0
2385,4994.5,12,0.0,4991.0,19,0.0,-107.0,15,2.0,-160.5,122,1.0
2386,4994.0,13,0.0,4999.0,3,0.0,-154.5,110,2.0,-136.5,74,2.0
2387,4816.5,368,0.0,-119.0,39,1.0,4947.5,106,0.0,-100.0,1,1.0
2388,4985.0,31,0.0,-100.0,1,1.0,4993.0,15,0.0,-100.0,1,1.0
2389,4998.0,5,0.0,-106.0,13,2.0,-129.5,60,2.0,-107.5,16,1.0
2390,4993.0,15,0.0,-1023.0,1847,1.0,-100.0,1,1.0,-122.0,45,1.0
2391,-112.0,25,2.0,-528.0,857,1.0,-140.0,81,1.0,-115.0,31,1.0
2392,4999.5,2,0.0,-313.5,428,1.0,4981.5,38,0.0,4939.5,122,0.0
2393,4994.5,12,0.0,4995.0,11,0.0,-114.5,30,2.0,-100.5,2,1.0
2394,4998.5,4,0.0,-128.0,57,1.0,-177.0,155,2.0,-149.5,100,1.0
2395,4998.0,5,0.0,-115.5,32,2.0,-120.0,41,2.0,-128.0,57,2.0
2396,4843.0,315,0.0,4960.5,80,0.0,-120.0,41,1.0,-100.0,1,2.0
2397,4965.0,71,0.0,4976.5,48,0.0,4900.5,200,0.0,-104.5,10,2.0
2398,4991.5,18,0.0,4974.0,53,0.0,-117.5,36,2.0,-102.0,5,1.0
2399,4996.5,8,0.0,4992.0,17,0.0,-247.5,296,2.0,-104.0,9,1.0
2400,4991.0,19,0.0,-1000.0,2000,,-110.0,21,2.0,-267.5,336,1.0
2401,4980.5,40,0.0,4997.5,6,0.0,4972.0,57,0.0,-100.0,1,2.0
2402,4990.5,20,0.0,4995.0,11,0.0,4987.5,26,0.0,-121.0,43,1.0
2403,-1000.0,2000,,-441.5,684,1.0,4996.5,8,0.0,-101.5,4,1.0
2404,4999.0,3,0.0,-105.5,12,2.0,-102.0,5,1.0,-100.5,2,1.0
2405,4998.0,5,0.0,4982.0,37,0.0,4968.0,65,0.0,4998.0,5,0.0
2406,4997.5,6,0.0,-1000.0,2000,,-115.0,31,2.0,-119.0,39,2.0
2407,4997.0,7,0.0,4996.5,8,0.0,-247.0,295,2.0,-109.0,19,2.0
2408,4991.0,19,0.0,4983.5,34,0.0,4974.5,52,0.0,-118.5,38,2.0
2409,-1000.0,2000,,4990.5,20,0.0,-160.5,122,2.0,-126.5,54,1.0
2410,-100.5,2,2.0,4997.5,6,0.0,4994.5,12,0.0,4998.5,4,0.0
2411,4995.5,10,0.0,-1000.0,2000,,-104.0,9,1.0,-106.0,13,1.0
2412,4994.0,13,0.0,4937.0,127,0.0,-105.5,12,2.0,4977.5,46,0.0
2413,-1000.0,2000,,4997.5,6,0.0,-117.0,35,1.0,-112.5,26,2.0
2414,4994.0,13,0.0,4828.5,344,0.0,-106.5,14,1.0,-149.5,100,2.0
2415,4999.5,2,0.0,-100.5,2,1.0,-108.0,17,2.0,-101.5,4,2.0
2416,4997.0,7,0.0,4995.0,11,0.0,-127.0,55,2.0,-118.0,37,1.0
2417,-262.5,326,1.0,-105.0,11,2.0,4950.5,100,0.0,-109.5,20,1.0
2418,4994.0,13,0.0,4998.5,4,0.0,4989.5,22,0.0,-121.5,44,2.0
2419,-230.5,262,1.0,-185.0,171,1.0,-117.5,36,2.0,-109.5,20,2.0
2420,4978.5,44,0.0,4998.5,4,0.0,-135.5,72,2.0,-147.0,95,1.0
2421,-125.0,51,1.0,-307.0,415,1.0,-118.0,37,2.0,-126.5,54,1.0
2422,-1000.0,2000,,4988.5,24,0.0,-110.0,21,2.0,-146.5,94,2.0
2423,4991.0,19,0.0,4988.5,24,0.0,-258.0,317,2.0,4994.0,13,0.0
2424,4996.0,9,0.0,-100.0,1,2.0,4996.5,8,0.0,-108.0,17,2.0
2425,4985.0,31,0.0,4996.0,9,0.0,4980.5,40,0.0,-110.5,22,2.0
2426,4998.5,4,0.0,4926.0,149,0.0,4997.0,7,0.0,-101.0,3,2.0
2427,4991.5,18,0.0,-103.0,7,2.0,-109.0,19,2.0,-157.0,115,2.0
2428,4998.5,4,0.0,4998.0,5,0.0,-126.0,53,1.0,-123.0,47,2.0
2429,-1000.0,2000,,4975.5,50,0.0,-107.0,15,2.0,-116.5,34,1.0
2430,4995.0,11,0.0,4814.5,372,0.0,-100.5,2,2.0,-100.5,2,1.0
2431,-118.5,38,2.0,4984.0,33,0.0,4970.0,61,0.0,-106.0,13,1.0
2432,4999.5,2,0.0,4849.0,303,0.0,4985.5,30,0.0,-105.5,12,1.0
2433,4996.5,8,0.0,4996.0,9,0.0,4994.0,13,0.0,-311.0,423,1.0
2434,-1000.0,2000,,4982.5,36,0.0,4984.0,33,0.0,-101.0,3,1.0
2435,4982.5,36,0.0,-1000.0,2000,,4993.5,14,0.0,-162.5,126,1.0
2436,4996.0,9,0.0,4997.0,7,0.0,-131.5,64,2.0,-144.0,89,1.0
2437,4988.5,24,0.0,4923.0,155,0.0,-115.0,31,2.0,-136.0,73,2.0
2438,4996.0,9,0.0,-104.0,9,2.0,4970.0,61,0.0,-203.0,207,1.0
2439,4988.5,24,0.0,-293.0,387,1.0,-175.5,152,2.0,-117.0,35,2.0
2440,4994.0,13,0.0,-104.0,9,2.0,4975.5,50,0.0,-102.5,6,1.0
2441,4980.0,41,0.0,4993.0,15,0.0,4964.5,72,0.0,-128.5,58,1.0
2442,4997.5,6,0.0,4991.5,18,0.0,-103.0,7,2.0,-102.5,6,1.0
2443,4995.5,10,0.0,4989.0,23,0.0,-106.5,14,1.0,-120.0,41,2.0
2444,4958.0,85,0.0,4990.0,21,0.0,-110.0,21,1.0,-240.0,281,1.0
2445,4993.0,15,0.0,4877.0,247,0.0,-102.5,6,2.0,-193.5,188,1.0
2446,-1000.0,2000,,4994.5,12,0.0,-127.5,56,1.0,-319.0,439,1.0
2447,4978.5,44,0.0,4989.0,23,0.0,4924.0,153,0.0,4927.5,146,0.0
2448,4295.5,1410,0.0,4999.5,2,0.0,-149.0,99,2.0,-122.5,46,1.0
2449,-1000.0,2000,,-117.5,36,2.0,4954.5,92,0.0,-180.5,162,2.0
2450,4960.5,80,0.0,4997.5,6,0.0,4889.5,222,0.0,-125.5,52,1.0
2451,4992.0,17,0.0,4986.5,28,0.0,4961.0,79,0.0,-124.0,49,2.0
2452,4991.5,18,0.0,4993.0,15,0.0,4999.5,2,0.0,-100.5,2,1.0
2453,4997.5,6,0.0,4994.0,13,0.0,-102.0,5,1.0,-113.5,28,2.0
2454,-1000.0,2000,,4989.0,23,0.0,4965.0,71,0.0,-356.5,514,2.0
2455,4995.0,11,0.0,4985.5,30,0.0,-281.0,363,2.0,-776.0,1353,1.0
2456,4994.5,12,0.0,-518.5,838,1.0,-109.0,19,1.0,-106.5,14,2.0
2457,4995.5,10,0.0,4800.0,401,0.0,-159.5,120,1.0,-303.0,407,2.0
2458,-101.0,3,2.0,5000.0,1,0.0,-113.5,28,1.0,-100.5,2,2.0
2459,4983.5,34,0.0,-102.5,6,2.0,4955.5,90,0.0,-483.5,768,1.0
2460,4999.0,3,0.0,4901.5,198,0.0,-121.5,44,2.0,-104.5,10,1.0
2461,4991.5,18,0.0,4991.0,19,0.0,-100.0,1,2.0,-100.0,1,1.0
2462,4990.0,21,0.0,4993.0,15,0.0,-124.0,49,1.0,-100.0,1,2.0
2463,4814.5,372,0.0,4995.5,10,0.0,-124.0,49,2.0,-208.0,217,1.0
2464,4989.5,22,0.0,4983.0,35,0.0,-530.0,861,1.0,-115.5,32,1.0
2465,4998.5,4,0.0,-106.5,14,1.0,4983.5,34,0.0,-115.5,32,2.0
2466,4985.5,30,0.0,4994.0,13,0.0,-103.5,8,2.0,-135.5,72,2.0
2467,4991.0,19,0.0,4991.0,19,0.0,-190.0,181,2.0,-103.0,7,1.0
2468,-101.5,4,2.0,5000.0,1,0.0,-132.0,65,2.0,4992.0,17,0.0
2469,4997.0,7,0.0,4990.0,21,0.0,-105.0,11,1.0,-132.5,66,1.0
2470,4997.0,7,0.0,4999.0,3,0.0,-100.0,1,2.0,-155.0,111,2.0
2471,-115.0,31,1.0,-735.5,1272,1.0,-116.5,34,2.0,-139.0,79,2.0
2472,4998.5,4,0.0,4994.0,13,0.0,4978.5,44,0.0,-104.0,9,1.0
2473,4991.0,19,0.0,-101.5,4,2.0,4970.5,60,0.0,-100.0,1,1.0
2474,4987.0,27,0.0,4998.0,5,0.0,-117.5,36,1.0,-100.5,2,2.0
2475,4953.5,94,0.0,4877.0,247,0.0,-192.0,185,1.0,-289.5,380,2.0
2476,4993.0,15,0.0,4981.5,38,0.0,4395.5,1210,0.0,-101.0,3,2.0
2477,4997.5,6,0.0,-102.0,5,2.0,-100.0,1,1.0,-203.5,208,2.0
2478,4994.5,12,0.0,4963.0,75,0.0,-154.5,110,2.0,-557.0,915,2.0
2479,4995.0,11,0.0,4997.5,6,0.0,4991.0,19,0.0,-112.5,26,2.0
2480,4993.5,14,0.0,4995.5,10,0.0,4939.0,123,0.0,-134.0,69,2.0
2481,4995.5,10,0.0,4995.5,10,0.0,-129.5,60,2.0,-149.5,100,1.0
2482,4988.0,25,0.0,-593.5,988,1.0,4974.0,53,0.0,-100.5,2,2.0
2483,4977.5,46,0.0,4988.5,24,0.0,4773.0,455,0.0,-117.0,35,2.0
2484,4990.5,20,0.0,4982.0,37,0.0,-259.5,320,1.0,-128.5,58,2.0
2485,4996.5,8,0.0,4993.0,15,0.0,-202.5,206,2.0,-143.0,87,1.0
2486,4995.0,11,0.0,-108.0,17,1.0,-102.5,6,2.0,-107.5,16,2.0
2487,4986.0,29,0.0,-112.5,26,2.0,-416.0,633,2.0,-106.0,13,2.0
2488,4984.5,32,0.0,4983.5,34,0.0,4984.5,32,0.0,-103.0,7,1.0
2489,4945.5,110,0.0,4982.0,37,0.0,4967.5,66,0.0,-292.5,386,2.0
2490,-1000.0,2000,,4980.0,41,0.0,4956.5,88,0.0,-198.0,197,2.0
2491,4997.0,7,0.0,-108.0,17,2.0,-109.0,19,2.0,-116.5,34,2.0
2492,4993.5,14,0.0,4995.0,11,0.0,-114.5,30,2.0,-262.0,325,2.0
2493,4982.5,36,0.0,-115.0,31,2.0,4974.5,52,0.0,-122.5,46,2.0
2494,-1000.0,2000,,4988.5,24,0.0,-115.0,31,1.0,-213.5,228,2.0
2495,4989.5,22,0.0,-139.0,79,2.0,4977.5,46,0.0,-128.5,58,1.0
2496,4996.5,8,0.0,-103.0,7,2.0,-125.5,52,2.0,-129.0,59,2.0
2497,4857.0,287,0.0,4993.5,14,0.0,4995.5,10,0.0,-102.5,6,2.0
2498,4993.5,14,0.0,4991.5,18,0.0,4955.0,91,0.0,-109.5,20,2.0
2499,4992.5,16,0.0,-100.0,1,1.0,-123.0,47,2.0,-146.0,93,1.0
2500,4999.0,3,0.0,4984.0,33,0.0,4984.5,32,0.0,-105.5,12,2.0
2501,4995.0,11,0.0,-126.5,54,2.0,4958.0,85,0.0,-144.0,89,2.0
2502,4993.0,15,0.0,4990.0,21,0.0,4953.0,95,0.0,-102.0,5,1.0
2503,-104.0,9,1.0,4984.0,33,0.0,-358.0,517,2.0,-311.0,423,1.0
2504,4998.0,5,0.0,4997.0,7,0.0,4955.5,90,0.0,4987.0,27,0.0
2505,4997.5,6,0.0,-103.5,8,1.0,4976.5,48,0.0,-106.0,13,2.0
2506,4995.0,11,0.0,4995.0,11,0.0,-132.0,65,2.0,4940.0,121,0.0
2507,4997.0,7,0.0,4996.5,8,0.0,4992.5,16,0.0,-180.0,161,1.0
2508,4997.5,6,0.0,4990.0,21,0.0,-102.0,5,1.0,-138.5,78,2.0
2509,4995.5,10,0.0,4988.0,25,0.0,-100.0,1,2.0,-101.0,3,2.0
2510,4995.0,11,0.0,-122.5,46,2.0,4978.5,44,0.0,-102.0,5,2.0
2511,4995.0,11,0.0,4996.0,9,0.0,-107.0,15,2.0,-105.5,12,2.0
2512,4884.0,233,0.0,4997.5,6,0.0,-100.0,1,2.0,-142.5,86,2.0
2513,4989.0,23,0.0,4994.5,12,0.0,-101.0,3,2.0,-151.5,104,2.0
2514,-107.5,16,1.0,4985.0,31,0.0,-202.5,206,1.0,-105.0,11,2.0
2515,4983.5,34,0.0,4992.5,16,0.0,-124.5,50,1.0,-118.5,38,2.0
2516,4994.0,13,0.0,-113.5,28,2.0,4990.5,20,0.0,-101.5,4,2.0
2517,4999.0,3,0.0,-107.0,15,2.0,4983.5,34,0.0,4994.5,12,0.0
2518,4993.0,15,0.0,-100.0,1,1.0,-129.0,59,1.0,-113.5,28,1.0
2519,4993.0,15,0.0,4992.0,17,0.0,-733.0,1267,2.0,-104.5,10,2.0
2520,-110.0,21,2.0,4982.0,37,0.0,4942.0,117,0.0,-100.5,2,1.0
2521,4989.5,22,0.0,4988.0,25,0.0,4962.0,77,0.0,-110.5,22,2.0
2522,4967.5,66,0.0,4985.5,30,0.0,4961.5,78,0.0,-122.0,45,2.0
2523,-105.0,11,2.0,4993.0,15,0.0,-102.0,5,1.0,-182.5,166,2.0
2524,4994.5,12,0.0,4987.0,27,0.0,4986.5,28,0.0,-101.0,3,2.0
2525,4991.5,18,0.0,-106.5,14,2.0,-104.5,10,1.0,-105.5,12,2.0
2526,4986.0,29,0.0,4991.5,18,0.0,-124.0,49,2.0,4989.5,22,0.0
2527,-108.0,17,2.0,4996.0,9,0.0,4969.0,63,0.0,-102.0,5,1.0
2528,-110.0,21,2.0,4996.0,9,0.0,4879.5,242,0.0,-111.5,24,1.0
2529,4989.5,22,0.0,-122.5,46,2.0,-166.5,134,1.0,4995.0,11,0.0
2530,4998.5,4,0.0,-186.0,173,2.0,-101.0,3,2.0,-102.0,5,1.0
2531,4993.5,14,0.0,-160.0,121,2.0,-207.5,216,2.0,-183.5,168,2.0
2532,4985.5,30,0.0,4996.5,8,0.0,4982.0,37,0.0,-158.0,117,2.0
2533,4994.0,13,0.0,4992.0,17,0.0,-121.5,44,2.0,-147.5,96,1.0
2534,-106.5,14,2.0,4997.0,7,0.0,4993.5,14,0.0,-107.0,15,1.0
2535,4984.5,32,0.0,4943.5,114,0.0,4993.5,14,0.0,-115.0,31,2.0
2536,4980.5,40,0.0,4786.0,429,0.0,-105.0,11,2.0,-101.0,3,1.0
2537,4985.0,31,0.0,4764.5,472,0.0,4994.0,13,0.0,-112.5,26,2.0
2538,4993.0,15,0.0,4997.5,6,0.0,4919.0,163,0.0,4987.5,26,0.0
2539,4989.5,22,0.0,4992.5,16,0.0,4995.0,11,0.0,-138.0,77,2.0
2540,-114.5,30,2.0,4845.5,310,0.0,4994.0,13,0.0,-104.5,10,1.0
2541,4991.0,19,0.0,-345.5,492,1.0,-303.0,407,1.0,-101.0,3,1.0
2542,4987.0,27,0.0,-141.0,83,2.0,4994.5,12,0.0,-102.0,5,1.0
2543,-152.0,105,2.0,4994.0,13,0.0,4985.0,31,0.0,-114.0,29,2.0
2544,4983.5,34,0.0,4995.0,11,0.0,-120.5,42,2.0,-110.5,22,1.0
2545,4986.5,28,0.0,4957.5,86,0.0,4984.5,32,0.0,-100.0,1,2.0
2546,4995.5,10,0.0,4995.5,10,0.0,-100.0,1,1.0,-134.0,69,2.0
2547,4991.0,19,0.0,4992.5,16,0.0,4984.5,32,0.0,-102.5,6,2.0
2548,4988.0,25,0.0,4979.0,43,0.0,4960.0,81,0.0,-108.5,18,2.0
2549,-116.0,33,2.0,4987.0,27,0.0,4863.5,274,0.0,-119.0,39,1.0
2550,4991.5,18,0.0,4996.0,9,0.0,4841.0,319,0.0,-204.5,210,1.0
2551,4998.5,4,0.0,4996.0,9,0.0,-107.0,15,1.0,-106.0,13,2.0
2552,4994.5,12,0.0,4986.5,28,0.0,4995.0,11,0.0,-108.0,17,2.0
2553,4989.0,23,0.0,4996.0,9,0.0,-126.5,54,2.0,-563.5,928,2.0
2554,4996.0,9,0.0,4991.5,18,0.0,-130.5,62,2.0,-102.0,5,1.0
2555,4995.0,11,0.0,-256.5,314,1.0,-540.5,882,1.0,-110.0,21,1.0
2556,4585.0,831,0.0,4974.5,52,0.0,-649.5,1100,1.0,-145.0,91,1.0
2557,4992.0,17,0.0,-102.0,5,1.0,4966.5,68,0.0,-108.0,17,1.0
2558,4991.5,18,0.0,4988.5,24,0.0,-101.5,4,2.0,-100.5,2,1.0
2559,4984.0,33,0.0,-224.0,249,1.0,-116.0,33,1.0,4997.5,6,0.0
2560,4984.0,33,0.0,4993.5,14,0.0,-100.0,1,1.0,-113.5,28,1.0
2561,4989.0,23,0.0,4993.5,14,0.0,-105.0,11,2.0,-236.0,273,2.0
2562,4986.5,28,0.0,4991.0,19,0.0,4985.5,30,0.0,-107.5,16,2.0
2563,-103.0,7,2.0,-317.5,436,1.0,-115.0,31,2.0,-101.0,3,2.0
2564,4996.0,9,0.0,4996.5,8,0.0,-100.5,2,1.0,4960.0,81,0.0
2565,4998.0,5,0.0,4992.0,17,0.0,4985.5,30,0.0,4993.5,14,0.0
2566,4963.5,74,0.0,4712.5,576,0.0,-101.5,4,2.0,-107.0,15,2.0
2567,-100.0,1,1.0,4995.0,11,0.0,4986.0,29,0.0,-105.0,11,1.0
